CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UYVC;European Union;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64.4500;63.6080;65.2140;64.8210;66.1030;64.7030;70.2930;83.1230;85.9340;80.6650;85.7910;88.7300;87.8460;87.0500;92.0740;102.6740;111.7600;114.3100;115.6300;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EU27.1.0.0.0.UYVC;European Union excluding UK;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63.27983;64.22606;62.75461;67.14053;78.98488;81.02873;85.24634;91.99674;94.85286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
EU15.1.0.0.0.UYVC;European Union (15 countries);01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59.7468;62.5981;58.0482;59.9196;61.8919;60.8732;62.3986;62.1489;63.0026;61.1812;65.8181;77.9207;79.7374;81.9306;88.1163;89.9021;88.2463;86.0509;85.3137;95.4572;102.7317;106.7649;109.6398;NA;114.7693;97.6415                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
EA19.1.0.0.0.UYVC;Euro area;01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56.73600;56.39900;58.17500;57.14800;57.74100;56.24000;59.22400;70.07300;71.44900;65.59600;70.96600;73.94500;73.05700;71.19100;75.87900;85.94500;93.97900;95.93800;96.19700;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
EA12.1.0.0.0.UYVC;Euro area (12 countries);01 Revenue;Other subsidies on production: corporations ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52.1171;54.8885;50.8214;53.5301;56.1589;55.6937;57.5511;56.6179;57.0710;55.3428;58.3002;69.0548;70.1258;72.7772;79.0330;80.9070;79.4176;76.3803;75.6172;85.2710;91.7280;95.4624;97.2428;102.5962;100.8929;83.3930                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
BEL.1.0.0.0.UYVC;Belgium;01 Revenue;Other subsidies on production: corporations ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.31050;1.31490;1.29600;1.48070;1.20740;1.07340;1.19330;1.27610;1.22340;1.14480;2.26030;2.57410;2.33800;2.50380;2.67520;2.69650;2.82290;2.93270;3.10640;3.47470;4.18000;5.47540;6.48790;7.53600;8.25140;9.49340;10.23450;10.49580;10.82420;11.18110;11.31310;11.68960;12.03840;12.07452;12.78437;13.29318                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
BGR.1.0.0.0.UYVC;Bulgaria;01 Revenue;Other subsidies on production: corporations ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.000840;0.001290;0.019910;0.055890;0.084000;0.050840;0.061060;0.041110;0.072050;0.104810;0.093390;0.098140;0.111300;0.118660;0.110760;0.080600;0.080440;0.107500;0.546210;0.359010;1.422990;1.563700;1.551830;1.358743;1.336337;1.313851                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CZE.1.0.0.0.UYVC;Czechia;01 Revenue;Other subsidies on production: corporations ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.62700;13.38700;19.76100;32.77400;32.89100;30.20900;36.42400;25.38900;26.70100;24.96100;31.37700;33.05800;35.07100;35.90900;42.91600;38.81400;38.84700;39.73500;39.38900;39.74800;39.68900;41.22300;39.26400;47.11200;48.98363;51.22952                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DNK.1.0.0.0.UYVC;Denmark;01 Revenue;Other subsidies on production: corporations ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.13100;3.07000;4.01700;5.63100;4.62800;4.24700;4.11200;7.64400;9.17200;10.47900;9.81700;14.22000;10.58200;11.78500;12.85500;14.31300;13.90000;13.41800;11.44500;10.25400;10.07000;10.89800;10.32300;10.77600;11.67200;12.76300;13.47900;13.35500;19.82900;20.26100;19.50600;19.58700;19.01600;17.60700;17.69600;16.40400;16.10500;18.43400;18.95015;19.00556                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DEU.1.0.0.0.UYVC;Germany;01 Revenue;Other subsidies on production: corporations ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21.64000;20.44600;19.40400;25.15700;26.53800;26.87800;24.42000;25.66100;25.62000;25.30500;23.58300;22.18300;20.48800;19.09500;21.48900;23.12100;20.79700;21.06100;24.04800;23.49300;22.96100;21.53700;22.66800;23.25800;22.91600;24.67100;24.54200;25.68000;24.21340;24.40448                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
