CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UVGN;European Union;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7340.00;7736.75;8183.67;8567.34;8981.57;9651.55;10036.44;10391.38;10565.46;11117.81;11620.42;12293.56;12976.14;13016.52;12322.61;12868.84;13258.91;13513.91;13612.59;14063.16;14754.47;14902.14;15386.92;15886.71;16427.14;16989.41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
EU27.1.0.0.0.UVGN;European Union excluding UK;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6319.56;6627.40;6811.65;7087.11;7421.34;7857.40;8206.99;8485.67;8733.16;9162.98;9561.76;10140.96;10734.13;11050.89;10610.17;11017.05;11356.51;11446.23;11581.44;11822.22;12201.76;12559.06;13075.84;13523.13;13927.84;14397.52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
EU15.1.0.0.0.UVGN;European Union (15 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6208.74;6460.12;6487.91;6779.46;7040.66;7408.84;7821.56;8167.64;8576.78;9189.23;9516.31;9836.04;10012.55;10517.84;10920.05;11512.69;12073.73;11980.08;11398.41;11888.50;12232.90;12472.22;12549.58;12969.15;13608.55;13726.84;14110.52;14520.25;14981.05;15458.65                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA19.1.0.0.0.UVGN;Euro area;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5253.82;NA;5736.43;5990.19;6136.16;6368.99;6673.36;7023.74;7329.15;7560.96;7796.42;8168.02;8460.54;8936.97;9405.68;9602.82;9318.95;9596.24;9860.47;9914.61;10014.57;10227.09;10542.88;10858.17;11262.91;11639.95;11963.37;12336.37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EA12.1.0.0.0.UVGN;Euro area (12 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4891.38;5150.87;5216.07;5422.75;5682.50;5930.60;6068.37;6294.82;6597.36;6938.70;7237.16;7461.12;7689.82;8050.80;8328.98;8787.81;9229.57;9405.17;9135.00;9409.93;9663.54;9710.58;9805.32;10010.40;10320.68;10628.13;11017.65;11377.28;11684.61;12042.17                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
DU15.1.0.0.0.UVGN;EU15 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;320.298;348.294;380.121;415.355;459.574;501.979;541.878;578.009;628.505;702.992;791.939;877.853;976.407;1130.888;1309.282;1471.156;1689.145;1866.284;2053.484;2332.062;2628.704;2906.233;3170.677;3388.947;3680.775;3951.217;4178.838;4410.288;4817.722;5272.668;5666.303;6038.997;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                           
DA12.1.0.0.0.UVGN;EA12 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;228.848;251.467;277.685;305.997;339.291;371.081;401.466;429.797;477.797;537.357;606.013;673.174;755.098;893.910;1042.331;1167.168;1350.287;1499.930;1647.881;1855.094;2050.645;2221.066;2436.347;2615.854;2838.691;3030.960;3282.663;3461.567;3719.493;4075.186;4434.184;4721.632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                            
BEL.1.0.0.0.UVGN;Belgium;01 Gross national income;Gross national income at current prices ;Mrd EURO-BEF;15.2456;16.1755;17.2790;18.5594;20.7568;22.6757;24.3527;26.1095;27.9260;30.9634;34.4924;37.4651;41.6142;47.2863;55.0045;61.0628;69.4879;75.0102;80.3601;85.7928;92.2785;96.9859;104.4541;110.6042;119.7528;127.7406;133.8194;139.6416;149.3832;161.4927;171.4523;180.2992;189.2813;196.8646;209.0800;216.1426;220.8256;231.3185;240.0327;249.7596;264.7135;270.6121;279.6389;287.8495;302.6661;315.1345;331.0938;349.2354;362.3665;349.2109;376.6081;382.9290;396.9825;398.8081;402.8479;408.7767;425.0828;444.3487;456.7192;469.6661;482.9760                                                                                                                                                                                                                                                                                                                      
BGR.1.0.0.0.UVGN;Bulgaria;01 Gross national income;Gross national income at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.2602;1.9317;18.2009;25.6794;24.5619;27.2735;30.8243;34.5871;36.9440;41.4236;46.6053;51.9023;59.2604;69.6520;71.6184;73.2136;78.2211;80.9413;80.0571;83.0313;86.7953;93.8852;102.3682;108.4344;114.9534;121.4541                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CZE.1.0.0.0.UVGN;Czechia;01 Gross national income;Gross national income at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1193.482;1365.955;1574.837;1794.220;1933.595;2117.671;2203.444;2335.866;2498.402;2588.707;2717.358;2921.642;3117.602;3299.989;3594.770;3763.015;3653.397;3669.912;3728.282;3808.342;3853.521;4023.242;4286.153;4458.906;4736.625;5033.630;5280.525;5522.182                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
