CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.0.0.UDGG;European Union;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5804.2;5966.9;6134.4;6387.9;6768.3;7137.3;7376.5;7479.1;7947.5;9039.1;10163.8;10851.0;11518.3;11907.1;12426.1;12777.0;12714.2;12814.4;12950.0;13179.4;13400.9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EU27.1.0.0.0.UDGG;European Union excluding UK;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5158.2;5329.9;5508.8;5755.8;6049.7;6330.9;6487.8;6601.7;7123.4;7935.9;8776.3;9260.3;9772.4;10108.1;10365.8;10507.2;10692.0;10801.3;10895.8;11026.5;11191.3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
EU15.1.0.0.0.UDGG;European Union (15 countries);01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5638.7;5769.6;5923.7;6171.1;6514.0;6858.6;7071.2;7146.3;7598.8;8628.2;9688.0;10360.1;10965.7;11329.2;11849.9;12175.5;12092.2;12169.0;12296.1;12498.1;12691.8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
EA19.1.0.0.0.UDGG;Euro area;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4070.6;4359.7;4431.6;4583.2;4715.7;4791.9;4936.0;5097.2;5339.5;5593.8;5860.8;6003.5;6113.2;6626.6;7364.5;8121.9;8586.8;9044.2;9357.5;9603.0;9720.1;9897.1;9991.5;10090.7;10215.0;10355.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EA12.1.0.0.0.UDGG;Euro area (12 countries);01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4058.6;4344.2;4413.0;4563.2;4689.6;4762.7;4903.8;5063.6;5303.2;5553.8;5820.4;5960.6;6068.1;6576.4;7299.1;8045.2;8499.5;8942.2;9243.0;9481.1;9595.0;9770.4;9862.3;9959.2;10080.3;10219.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
BEL.1.0.0.0.UDGG;Belgium;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd EURO-BEF;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;276.3;276.3;278.4;277.2;279.4;280.9;286.0;288.0;285.8;288.3;294.9;297.4;300.0;327.6;347.2;364.1;388.9;404.3;413.7;430.2;437.2;450.5;454.1;459.7;469.0;479.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
BGR.1.0.0.0.UDGG;Bulgaria;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.31;17.85;18.87;19.87;19.99;17.38;15.89;14.72;12.50;11.19;10.36;9.48;10.00;11.45;12.29;13.70;13.98;22.72;23.22;27.86;25.90;24.43;23.47;22.24                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CZE.1.0.0.0.UDGG;Czechia;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;216.6;211.8;240.3;301.0;342.1;405.4;585.6;695.1;795.3;873.8;910.3;973.2;1054.7;1136.8;1319.1;1480.2;1606.5;1805.4;1840.4;1819.1;1836.3;1754.9;1749.5;1735.1;1763.0;1805.4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
DNK.1.0.0.0.UDGG;Denmark;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd DKK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;694.7;665.3;692.2;663.1;665.0;593.4;530.7;475.5;600.1;692.0;771.2;850.9;850.7;849.9;877.1;809.9;781.2;772.9;757.4;757.6;771.9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
DEU.1.0.0.0.UDGG;Germany;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1040.2;1110.4;1154.5;1199.3;1238.6;1245.8;1258.7;1312.4;1400.3;1470.6;1541.4;1591.3;1600.0;1669.0;1785.7;2110.7;2147.5;2225.2;2210.7;2212.3;2182.0;2165.9;2115.4;2063.2;2029.8;2002.2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EST.1.0.0.0.UDGG;Estonia;01 Based on ESA 2010;General government consolidated gross debt :- Excessive deficit procedure (based on ESA 2010) ;Mrd EURO-EEK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.228;0.275;0.314;0.302;0.348;0.316;0.333;0.443;0.490;0.491;0.512;0.596;0.595;0.741;0.996;0.964;1.011;1.746;1.924;2.108;2.035;1.987;2.177;2.152;2.306;2.445                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
