CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
EU28.1.0.319.0.UBLGAP;European Union;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.4019;-2.9564;-3.0996;-2.9818;-2.6966;-2.4860;-2.3382;-3.3386;-4.6619;-5.1019;-3.7862;-2.9866;-1.7625;-1.7215;-1.6364;-1.3201;-1.1425;-0.9652;-1.2248;-1.2455                                                                                                                                                                                                                                                                                                                                                                                                      
EU27.1.0.319.0.UBLGAP;European Union excluding UK;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.9050;-3.1773;-3.0189;-2.9210;-2.4830;-2.2668;-2.0461;-2.9927;-4.2052;-4.7687;-3.4761;-2.3466;-1.3158;-1.0666;-1.0469;-0.9494;-0.9112;-0.7863;-1.1153;-1.2212                                                                                                                                                                                                                                                                                                                                                                                         
EU15.1.0.319.0.UBLGAP;European Union (15 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.3482;-3.3611;-2.4042;-1.9065;-1.2984;-0.9709;-2.3502;-2.8975;-3.0388;-2.9554;-2.6443;-2.3552;-2.2315;-3.1999;-4.5402;-5.0745;-3.7308;-3.0110;-1.7258;-1.6819;-1.6535;-1.3289;-1.1296;-0.9138;-1.1439;-1.1674                                                                                                                                                                                                                                                                                                                                                         
EA19.1.0.319.0.UBLGAP;Euro area;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.3315;-1.7846;-1.6484;-3.1146;-3.2791;-3.1063;-3.1062;-2.7110;-2.3379;-2.1709;-3.1132;-4.3406;-5.0065;-3.6001;-2.4317;-1.3656;-1.0810;-1.0632;-1.0233;-1.0148;-0.8148;-1.1102;-1.2251                                                                                                                                                                                                                                                                                                                                                                                            
EA12.1.0.319.0.UBLGAP;Euro area (12 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.6827;-3.4350;-2.4818;-2.3141;-1.7593;-1.6086;-3.1117;-3.2748;-3.1123;-3.1204;-2.7153;-2.3214;-2.1410;-3.0786;-4.3293;-5.0194;-3.5942;-2.4358;-1.3275;-1.0625;-1.0601;-1.0249;-1.0244;-0.7977;-1.1142;-1.2340                                                                                                                                                                                                                                                                                                                                                              
BEL.1.0.319.0.UBLGAP;Belgium;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.0101;-3.2081;-2.1847;-0.7444;-0.9820;-1.1756;0.0143;0.0702;-1.0577;-0.4378;-3.1166;-0.5205;-1.5951;-2.1653;-4.3239;-3.8266;-4.2750;-3.8812;-2.4236;-2.5710;-2.1969;-2.3160;-0.9840;-0.8343;-1.4363;-1.6241                                                                                                                                                                                                                                                                                                                                                                                  
BGR.1.0.319.0.UBLGAP;Bulgaria;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.4978;-13.2738;1.5593;0.5276;2.3319;0.9869;2.2057;-0.8602;-0.3590;1.7035;0.7100;1.2583;0.0306;0.2777;-3.5585;-2.8553;-2.0818;-0.2029;0.0071;-4.9327;-1.1997;0.3370;1.1288;1.9371;0.6547;0.6203                                                                                                                                                                                                                                                                                                                                                                                              
CZE.1.0.319.0.UBLGAP;Czechia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.6593;-3.1067;-2.1973;-3.4713;-5.6844;-6.2161;-6.8834;-2.6618;-3.9462;-4.0693;-2.8816;-3.6377;-4.6370;-3.7021;-2.4708;-3.2182;-0.0453;-1.1649;-0.6226;0.7552;1.0350;0.4154;-0.1317;-0.3665                                                                                                                                                                                                                                                                                                                                                                                             
DNK.1.0.319.0.UBLGAP;Denmark;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.6777;-2.8736;-2.0197;-0.9883;-0.0128;0.2947;0.2738;-0.1700;0.2782;1.6802;3.9596;2.6345;3.0138;2.3007;-0.2854;-0.8553;-0.5638;-1.7115;0.4887;2.5330;-0.4730;0.3491;1.4983;0.7821;0.8708;0.3415                                                                                                                                                                                                                                                                                                                                                                                               
DEU.1.0.319.0.UBLGAP;Germany;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.1881;-4.0023;-2.7156;-2.3109;-9.2152;-2.9657;-2.5590;-2.3923;-1.7564;0.1262;-3.9502;-4.1202;-3.3867;-2.9245;-2.3525;-1.7784;-0.8074;-1.0843;-0.8842;-3.2751;-1.3882;-0.2479;0.1999;0.6624;0.8438;0.6926;0.5908;1.3678;1.0820;0.8352                                                                                                                                                                                                                                                                                                                                                                     
