iso2c,country,year,sl.ind.empl.zs,SL.AGR.EMPL.ZS,SL.SRV.EMPL.ZS,SL.EMP.SELF.ZS,SL.UEM.NEET.ZS,NV.IND.TOTL.ZS,NV.IND.MANF.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.TOTL,ny.gdp.totl.rt.zs,NY.GDP.MKTP.KN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,NY.GDP.MKTP.CN,NY.GDP.PCAP.CN,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.MKTP.PP.KD,NY.GDP.PCAP.PP.KD,NY.GDP.MKTP.PP.CD,NY.GDP.PCAP.PP.CD
ES,Spain,1990,,,,,,,,-3.3656079243292,38867322,0.123630921514957,659262975500,3.78139346477435,16961.8831855717,3.67576786075976,873144007866.8,22464.7329153987,327803025000,8433.89788985205,535101248775.71,13767.3814721712,923438135286.057,23758.7280977593,529657688852.408,13627.3265457396
ES,Spain,1991,32.1450004577637,9.85999965667725,57.9949989318848,25.3619995117188,,,,-3.43949477209906,38966376,0.065397227884706,676047814600,2.54600056787201,17349.5173017886,2.28532476008712,895374259265.429,22978.1250190017,359461286400,9224.90935261724,575598537069.656,14771.6723020292,946948875454.387,24301.6921936592,561510863398.358,14410.1382021864
ES,Spain,1992,31.5440006256104,9.81400012969971,58.6419982910156,25.3579998016357,,,,-3.42293917004618,39157685,0.0524832302963597,682329755200,0.92921542889934,17425.1811668642,0.436115101990637,903694215028.917,23078.3360923639,387148231800,9886.90296170471,629202392003.901,16068.4267214444,955748070508.898,24407.675543355,579643052336.549,14802.791644515
ES,Spain,1993,31.0359992980957,9.7819995880127,59.181999206543,25.7779998779297,,,,-1.10833321459774,39361262,0.0528102154037105,675291579900,-1.0314917745214,17156.2481888919,-1.54335828934549,894372683534.068,22722.1546792394,400539488600,10175.9818727357,523649481762.322,13303.6761311749,945889607776.452,24030.9776596201,587255665762.045,14919.6350910203
ES,Spain,1994,30.2590007781982,9.48999977111816,60.25,25.8880004882813,,,,-1.20753900611201,39549108,0.0551901737819397,691385097200,2.38319531577503,17481.6862418237,1.89690688400341,915687331433.623,23153.1727955438,425995781900,10771.312007846,529121577319.588,13378.8498420644,968432004601.383,24486.8229291387,614090462331.087,15527.2898273986
ES,Spain,1995,30.2029991149902,8.98900032043457,60.806999206543,25.0900001525879,,28.3630537056671,16.2908714081383,-0.320889853328773,39724050,0.0580485529170706,7.1045e+11,2.75749403295065,17884.6316022661,2.30495705544928,940937354958.39,23686.843485455,4.59337e+11,11563.1966025619,612939685081.398,15429.9394216199,995136459341.451,25051.2336818993,644255813333.745,16218.2812007775
ES,Spain,1996,29.4669990539551,8.35900020599365,62.1730003356934,24.7040004730225,,28.0830423449565,16.3574402859063,-0.348514725451195,39889852,0.0533503220245745,7.29453e+11,2.67478358786684,18286.6810335621,2.24801628703966,966105392900.925,24219.3275848937,4.87992e+11,12233.4873541271,640998292394.588,16069.2070854158,1021754206032.79,25614.3894951727,674780761795.721,16916.1009119743
ES,Spain,1997,29.9120006561279,8.04399967193604,62.0439987182617,23.621000289917,,28.0249551683335,16.6399317439084,-0.140933951386668,40057389,0.0454835144812428,7.56367e+11,3.68961399843444,18882.0844014571,3.25594002980769,1001750952717.03,25007.8943666805,5.18049e+11,12932.6701747835,588692045454.545,14696.2161077085,1059452992248.17,26448.3786561369,715778522043.341,17868.8261994146
ES,Spain,1998,30.5090007781982,7.69899988174438,61.7910003662109,22.67799949646,,27.8457228874345,16.5552431043134,-1.17520129784865,40223509,0.0384771448175465,7.88936e+11,4.30597844697085,19613.8034600611,3.87520277447517,1044886132833.35,25977.0009830159,5.54042e+11,13774.0842053338,617041986858.225,15340.3321141928,1105072809750.17,27473.3069596232,765424764725.711,19029.2886860197
ES,Spain,1999,30.67799949646,7.20699977874756,62.1139984130859,21.4020004272461,,27.8538689855229,16.2842662825837,-3.29551074294533,40386875,0.0350905182130548,8.24318e+11,4.48477443037206,20410.5417911141,4.06213069624823,1091746918945.16,27032.2207139117,5.94316e+11,14715.5728191399,633194118900.49,15678.2152345407,1154632832558.84,28589.3085949046,803988041287.32,19907.1614549856
ES,Spain,2000,30.8279991149902,6.68800020217896,62.484001159668,20.0839996337891,,27.8850290135397,16.1867698259188,-4.42799364977715,40567864,0.0431166488903053,8.67917e+11,5.28909959505918,21394.2000988763,4.81936402193139,1149490500814.16,28335.001833327,6.4625e+11,15930.0967879403,595402616546.895,14676.7060880231,1215702513030.13,29967.1314474464,873584691416.769,21533.9089930091
ES,Spain,2001,31.4599990844727,6.55399990081787,61.9860000610352,19.9190006256104,,27.8965245136721,15.8452556581009,-4.40119589756812,40850412,0.0561534857802411,9.02643e+11,4.00107383540131,22096.301011603,3.28173481355631,1195482464482.66,29264.8814529131,6.99528e+11,17124.1357369909,625975838926.175,15323.6113977547,1264343668195.29,30950.5732327814,935914811747.502,22910.7802327061
ES,Spain,2002,31.0389995574951,6.00400018692017,62.9570007324219,18.8369998931885,,27.7718313919347,15.3695241349121,-3.72458836336063,41431558,0.0449455481562683,9.28638e+11,2.87987609719458,22413.7841980261,1.43681599131152,1229910878223.45,29685.3639494669,7.49288e+11,18084.9583305557,705145868624.13,17019.5354136605,1300755199282.04,31395.2760183926,1009397665671.58,24363.014919004
ES,Spain,2003,30.7140007019043,5.70499992370605,63.5810012817383,18.1030006408691,11.6899995803833,27.464429376506,14.9060577095406,-3.8691369146333,42187645,0.0377863688443615,9.58239e+11,3.18757147564497,22713.735265384,1.33824375530634,1269115166553.55,30082.6264787606,8.03472e+11,19045.1967631756,906853273137.698,21495.7074076474,1342217700982.32,31815.4213391699,1057052568983.8,25055.9747761175
ES,Spain,2004,30.2070007324219,5.48400020599365,64.3089981079102,18.048999786377,11.7700004577637,27.1083791878526,14.4673910519839,-5.58891134331168,42921895,0.0484486944017483,9.88584e+11,3.16674650061206,23032.1610916759,1.40190868023915,1309304826679.13,30504.3574306103,8.6142e+11,20069.4773611463,1069555500372.49,24918.6458419994,1384722333058.78,32261.4444925784,1123697811357.77,26180.0605811503
ES,Spain,2005,29.5699996948242,5.30000019073486,65.129997253418,18.0030002593994,12.960000038147,27.2844698817709,14.1041043837836,-7.51809418792607,43653155,0.0395478504460534,1.025389e+12,3.72300178841655,23489.4591238594,1.98547600619538,1358050268792.21,31110.0141282392,9.30566e+11,21317.2679042328,1157276458151.97,26510.7174533426,1436275570283.16,32901.9877322306,1209299968291.43,27702.4643073663
ES,Spain,2006,29.4029998779297,4.80499982833862,65.7910003662109,17.7099990844727,11.8299999237061,27.0548645103941,13.8518453849008,-8.99508578921538,44397319,0.0481757829826859,1.06819e+12,4.17412318641999,24059.7861325816,2.42801252133908,1414736959945.11,31865.3691666632,1.007974e+12,22703.4880191752,1264551499184.54,28482.6094833461,1496227481883.23,33700.8521141386,1368115304691.75,30815.2684780753
ES,Spain,2007,29.1100006103516,4.51599979400635,66.3740005493164,17.5069999694824,12.0299997329712,26.4706834800293,13.4753938492256,-9.67564105227128,45226803,0.0552123907494115,1.10845e+12,3.76899240771773,24508.6967566556,1.86581302759829,1468058288554.62,32459.9173758671,1.080807e+12,23897.4883986383,1479341637010.68,32709.4010383771,1552620182077.6,34329.6470032958,1474260623801.35,32597.0558609096
ES,Spain,2008,27.8290004730225,4.0460000038147,68.125,17.5709991455078,14.25,26.6129140630249,13.3252704427871,-9.32993767987216,45954106,0.0706473906385191,1.120839e+12,1.11768686002978,24390.3994128403,-0.48267496631847,1484466583143.37,32303.2414806061,1.116225e+12,24289.9948918602,1635015380108.39,35579.3099338804,1569973613838.85,34163.9463911854,1537792307628.72,33463.6540993469
ES,Spain,2009,24.5849990844727,4.125,71.2910003662109,16.8279991149902,18.0900001525879,25.3896939165119,12.2799457301409,-4.25053912657474,46362946,0.0405498369060376,1.080783e+12,-3.57375144869157,23311.3529929699,-4.42406211397407,1431415437122.94,30874.126012677,1.079052e+12,23274.0171429141,1499099749930.54,32334.0054777912,1513866659070.21,32652.5121822546,1501743134970.84,32391.0205139
ES,Spain,2010,22.9740009307861,4.19799995422363,72.8280029296875,16.6800003051758,17.8099994659424,23.8223389935565,12.1594730487957,-3.93702267294552,46576897,0.0654020925877378,1.080935e+12,0.0140638777627089,23207.5357016591,-0.445350775401323,1431616749640.29,30736.6278530812,1.080935e+12,23207.5357016591,1431616749640.29,30736.6278530812,1514079567426.63,32507.0939660629,1486880005282.11,31923.1228581438
ES,Spain,2011,21.7600002288818,4.09999990463257,74.1399993896484,16.3920001983643,18.25,22.9465392559571,12.3730322509526,-3.16256900711211,46742697,0.0772738762165323,1.070139e+12,-0.998764958114961,22894.250196988,-1.34993007744781,1417318263210.38,30321.7048688993,1.070449e+12,22900.8822490495,1488067258325.2,31835.2888008408,1498957471269.2,32068.2709273108,1498957471269.2,32068.2709273108
ES,Spain,2012,20.6720008850098,4.21600008010864,75.1119995117188,17.3050003051758,18.6000003814697,22.0317075633646,12.1210022936772,-0.255961673093689,46773055,0.082376981703124,1.038808e+12,-2.92775050717711,22209.5392315084,-2.9907551441439,1375822720570.93,29414.8569207405,1.039815e+12,22231.0687210831,1336018949805.58,28563.8590381915,1455071736301.74,31109.1874649142,1496188357583.57,31988.2538693179
ES,Spain,2013,19.75,4.2979998588562,75.9520034790039,17.8600006103516,18.6299991607666,21.2433934910348,12.2532765652101,1.52397026519052,46620045,0.0789192209531755,1.021089e+12,-1.70570500034654,21902.359811107,-1.38309677296505,1352355243630.25,29008.0209838975,1.025693e+12,22001.1156145388,1361854206549.39,29211.7737455935,1430252504937.02,30678.9172969914,1519995554238.29,32603.9057713971
ES,Spain,2014,19.4500007629395,4.24300003051758,76.306999206543,17.5930004119873,17.1399993896484,21.1001907845291,12.4957121658862,1.02648784945245,46480882,0.0802935706841159,1.03518e+12,1.37999723824269,22271.0920158529,1.68352729078485,1371017708643.57,29496.378933678,1.03782e+12,22327.8895611318,1376910811040.88,29623.1644451343,1449989950005.04,31195.4052422035,1566854228598.09,33709.6492402637
ES,Spain,2015,19.9039993286133,4.12400007247925,75.9729995727539,17.2819995880127,15.6400003433228,21.1156483977931,12.4477762413693,1.14884765675176,46444832,0.0699699502296396,1.072909e+12,3.64468015224406,23100.7187193615,3.7251280849546,1420986918954.26,30595.1568293811,1.081165e+12,23278.4780015998,1199084183705.08,25817.3866083761,1502837445922.41,32357.4740440962,1626883571435.02,35028.301349761
ES,Spain,2016,19.6060009002686,4.22300004959106,76.1709976196289,16.9409999847412,14.6099996566772,21.276825866173,12.5416650651669,2.25461511064396,46483569,0.07440081849931,1.106948e+12,3.1725896604465,23813.7480364298,3.08661096535798,1466069003021.3,31539.5102949452,1.118743e+12,24067.4936126355,1237499479181.11,26622.2991436203,1550516311345.06,33356.2233860542,1706683528932.57,36715.8453115458
ES,Spain,2017,20.056999206543,4.35300016403198,75.5899963378906,16.4850006103516,13.3199996948242,21.874461446654,12.8419411841872,1.90275073535767,46593171,0.101134062531526,1.139926e+12,2.97918240061863,24465.5166311819,2.7369425163774,1509745872740.23,32402.7285616648,1.166319e+12,25031.9730331297,1314314164402.2,28208.3004052718,1596709020411.38,34269.1640457649,1818877781763.17,39037.4327981063
ES,Spain,2018,19.8840007781982,4.30999994277954,75.8059997558594,16.4529991149902,,,,,,,,,,,,,,,,,,,,
FI,Finland,1962,,,,,,,,,4491443,,45198742700.5199,2.98194553610325,10063.3009704275,2.28404856663754,59862320225.3108,13328.0819160592,3412509440,759.780195362604,6340580854.39073,1411.70239818044,,,,
FI,Finland,1963,,,,,,,,,4523309,,46683566432.3172,3.2850996357034,10320.6671116913,2.55747236438692,61828857088.9561,13668.9439277653,3706011904,819.314334704969,6885920328.66187,1522.3192420995,,,,
FI,Finland,1964,,,,,,,,,4548543,,49129172170.4257,5.23868659789348,10801.0789763724,4.65485282571385,65067877138.9059,14305.2131504321,4180024576,918.980995892531,7766655085.78588,1707.50393824701,,,,
FI,Finland,1965,,,,,,,,,4563732,,51734422310.062,5.30285780228266,11335.9904372259,4.9523891272687,68518334138.5461,15013.6629711267,4622794752,1012.94176608092,8589340019.02985,1882.08685764849,,,,
FI,Finland,1966,,,,,,,,,4580869,,52961988589.4582,2.37282301528174,11561.5593000931,1.98984697557989,70144152940.6732,15312.4118896814,4956040704,1081.89967973326,9208524504.87684,2010.21345619725,,,,
FI,Finland,1967,,,,,,,,,4605744,,54110643494.9309,2.16882888287419,11748.5130512966,1.61702886566492,71665459589.2979,15560.0180099671,5436308992,1180.33242663943,9368954010.3132,2034.18904965478,,,,
FI,Finland,1968,,,,,,,,,4626469,,55356968526.5877,2.30328998355667,11965.2738463367,1.84500620711523,73316122941.6881,15847.1013080792,6232452096,1347.12933254281,8823033880.32993,1907.07727217667,,,,
FI,Finland,1969,,,,,,,,,4623785,,60667521826.2846,9.59328778480032,13120.7488726843,9.65690414767499,80349549608.1422,17377.4406915854,7113830912,1538.5297785256,10070766720.5011,2178.03525044982,,,,
FI,Finland,1970,,,,,,,,,4606307,1.79010682009005,63903471500,5.33390779168666,13873.0378804539,5.73358285467813,84635320495.2761,18373.79065166,8028909600,1743.02529119314,11365953567.3839,2467.47634653616,,,,
FI,Finland,1971,,,,,,,,,4612124,1.40718168149735,65409625400,2.35692031222435,14182.1046875583,2.22782356516026,86630107555.3454,18783.1262896109,8823336700,1913.07447501412,12536710287.0134,2718.20755188138,,,,
FI,Finland,1972,,,,,,,,,4639657,1.37849251862098,70469377500,7.7354855177018,15188.4886102572,7.09615353200567,93331366979.2586,20116.0057692322,10289534800,2217.73609557775,14754136507.0261,3180.00587263802,,,,
FI,Finland,1973,,,,,,,,,4666081,1.79774289613244,75390837600,6.98382797549191,16157.2072152198,6.37797894063281,99849469096.2651,21399.0003808903,12524183700,2684.09050335817,19486826979.9284,4176.27276078757,,,,
FI,Finland,1974,,,,,,,,,4690574,1.58684204725669,77830887400,3.23653361293866,16593.0411501876,2.6974583488491,103081130725.907,21976.2295032349,15783261800,3364.88920119371,24867278714.3532,5301.54277799545,,,,
FI,Finland,1975,,,,,,35.4601257036234,23.1269569814471,-7.25601305240497,4711440,0.976242490634623,79235655300,1.80489770440417,16817.7150297998,1.35402472385042,104941639688.052,22273.7930840788,18248256800,3873.18034401372,29494515597.22,6260.19127850933,,,,
FI,Finland,1976,,,,,,34.0302415023948,23.0284469659313,-3.49571382558782,4725664,0.984512942627134,79508529400,0.344382966187197,16824.8376101221,0.0423516530614592,105303040819.575,22283.2264036494,20714374300,4383.37856859904,31873171718.726,6744.69698199575,,,,
FI,Finland,1977,,,,,,33.4725952884577,22.3330651018228,-0.295546228030796,4738902,0.910768720178398,79698960600,0.239510404024657,16818.0225292694,-0.0405060720975428,105555252558.093,22274.2003438967,22719677200,4794.29142024883,33524682307.8058,7074.35652980497,,,,
FI,Finland,1978,,,,,,33.6049482177073,23.0181788131141,1.87526883500436,4752528,1.15851623664609,82025937600,2.91970808964352,17259.432790296,2.6246264104973,108637157806.075,22858.8148888497,25126040800,5286.87906730902,36283091407.9422,7634.48240766645,,,,
FI,Finland,1979,,,,,,34.2866927240647,23.9982005861268,-0.365917699371156,4764690,1.33896480883403,87867764500,7.12192639417022,18441.44414432,6.84849478187101,116374216221.742,24424.2996337101,29150825600,6118.09490229165,44498283620.8213,9339.17707570089,,,,
FI,Finland,1980,,,,,,34.0181699424025,24.1850246422421,-2.6129551894081,4779535,1.31552328971022,9.2603e+10,5.38904742478113,19374.8973488007,5.0617142409001,122645677924.149,25660.5878865097,3.3682e+10,7047.12906171835,53685049410.2646,11232.274564422,,,,
FI,Finland,1981,,,,,,33.5590906704468,23.3658843912427,-0.911076556561961,4799964,1.05644384919903,9.3802e+10,1.29477446734987,19542.2299000576,0.863656453216137,124233662847.219,25882.2072097247,3.8094e+10,7936.30952232142,52485533204.7396,10934.5680935815,,,,
FI,Finland,1982,,,,,,32.7216268590507,22.6424785785996,-1.74718541434002,4826933,0.862953082059262,9.6698e+10,3.08735421419586,20033.0106094284,2.51138540422839,128069196072.583,26532.2091838819,4.2831e+10,8873.3363400735,52832120389.7866,10945.2773406605,,,,
FI,Finland,1983,,,,,,32.5737602008788,22.2640719815861,-2.20384157523727,4855787,0.810712182755294,9.9716e+10,3.12105731245734,20535.4971295075,2.50829258704957,132066309081.611,27197.7146200217,4.779e+10,9841.86497471985,51014090520.9223,10505.8336621689,,,,
FI,Finland,1984,,,,,,32.0198885939661,22.2793375453288,-0.0389899228564721,4881803,0.681651757447506,1.02921e+11,3.2141281238718,21082.5795305546,2.66408160268472,136311089463.963,27922.2839315644,5.3498e+10,10958.6560539211,52926394934.7052,10841.5671289286,,,,
FI,Finland,1985,,,,,,30.9016041863258,21.6951188127305,-1.44195604090985,4902206,0.759707700316126,1.06561e+11,3.53669319186561,21737.3566104729,3.10577308136972,141131994484.793,28789.4867096145,5.8285e+10,11889.545237389,55914236377.5902,11405.9336506035,,,,
FI,Finland,1986,,,,,,30.1004144086707,20.7427478482627,-0.942166171727574,4918154,0.650795386787149,1.09466e+11,2.72613808053603,22257.5380925445,2.39303007901587,144979447530.263,29478.4277861699,6.274e+10,12756.8189202697,73586676049.7302,14962.2553603914,,,,
FI,Finland,1987,,,,,,30.4585910171068,21.1317914126729,-1.8893875906005,4932123,0.565963655692736,1.13362e+11,3.55909597500595,22984.4227323609,3.26579083811562,150139405211.898,30441.1315800312,6.7751e+10,13736.6809384113,91642093872.5822,18580.6586479255,,,,
FI,Finland,1988,,,,,,30.0726997941475,20.6985955129374,-2.46911465130302,4946481,0.550286698458768,1.19268e+11,5.20985868280377,24111.6866717976,4.90446922493103,157961456050.64,31934.1075100946,7.6754e+10,15516.8896837974,109103056147.832,22056.7017537988,,,,
FI,Finland,1989,,,,,,30.380895855881,20.4459495630113,-4.86883198206271,4964371,0.62977036278716,1.25336e+11,5.08770164671162,25247.1058266999,4.70899929298751,165998063651.298,33437.8844069668,8.5929e+10,17309.1414803608,119064708327.56,23983.8457535829,,,,
FI,Finland,1990,,,,,,29.2033842434897,19.4989561586639,-4.9197178402601,4986431,0.473738867370017,1.26183e+11,0.675783493968225,25305.2734510916,0.230393237113773,167119851165.76,33514.9230312744,9.101e+10,18251.5310048409,141517648888.198,28380.548911275,144135631937.133,28905.5703241723,90501022250.8611,18149.4584505152
FI,Finland,1991,28.8320007324219,8.89099979400635,62.2779998779297,15.8489999771118,,26.4920310020469,17.1465697661047,-5.32381345156051,5013740,0.318074095891224,1.1872e+11,-5.91442587353288,23678.9302995369,-6.42689419933751,157235671448.603,31360.954387065,8.6962e+10,17344.7366636483,127866490222.026,25503.2152090109,135610836828.863,27047.8399017226,88027930206.875,17557.338475245
FI,Finland,1992,27.4839992523193,9.02499961853027,63.4910011291504,16.2609996795654,,26.2339131664545,18.0903219723754,-4.54240871001367,5041992,0.394603412531687,1.14773e+11,-3.32462938005391,22763.4236627111,-3.86633443844249,152008168119.698,30148.4350073736,8.4852e+10,16829.062798989,112625431377.754,22337.4871236912,131102279105.113,26002.0799527475,87040726098.4722,17263.1622776221
FI,Finland,1993,26.7150001525879,8.90499973297119,64.379997253418,16.6019992828369,,26.9440686663246,19.8243690814946,-1.27163128352209,5066447,0.530026128078505,1.1393e+11,-0.734493304174322,22487.1591472288,-1.2136334128632,150891678303.061,29782.5435266688,8.5748e+10,16924.6811424258,89255751014.885,17617.0304386654,130139341643.466,25686.5100224016,88448509904.4012,17457.6996274512
FI,Finland,1994,26.3490009307861,8.73400020599365,64.9169998168945,16.6949996948242,,28.2125859333686,20.9864710029967,1.0747453563756,5088333,0.532976741727241,1.18418e+11,3.93926094970595,23272.4548491618,3.49219613198564,156835695262.809,30822.6083597141,9.0768e+10,17838.4551482774,103321570859.419,20305.5835495475,135265869909.032,26583.533331846,93895858850.0116,18453.1670490142
FI,Finland,1995,27.5970001220703,7.75799989700317,64.6449966430664,16.3010005950928,,29.4857745850075,22.2310158691505,3.89819841769745,5107790,0.474274566601203,1.234e+11,4.20713067270178,24159.1764735825,3.81017658071706,163433977903.956,31997.004165002,9.8556e+10,19295.2333592415,134199346405.229,26273.4659031066,140956681811.672,27596.4128931831,99897827620.5999,19557.9355495429
FI,Finland,1996,27.0860004425049,7.89300012588501,65.0199966430664,16.6040000915527,,28.8447971781305,21.3981971389379,3.78698180685818,5124573,0.469432659039411,1.27915e+11,3.65883306320907,24961.1040763787,3.31934991109087,169413754324.023,33059.0966943048,1.0206e+11,19915.8056681015,132099404607.818,25777.6412996396,146114051490.599,28512.4344000172,102786909020.594,20057.6533928961
FI,Finland,1997,27.4190006256104,7.77799987792969,64.8030014038086,15.4750003814697,,29.0433274937239,21.6718741534071,5.22954902346927,5139835,0.447222647517079,1.35912e+11,6.25180784114451,26442.8721933681,5.93630839587603,180005176700.83,35021.5866269695,1.10738e+11,21545.0495978957,126833123353.568,24676.4970769622,155248821218.703,30205.0204371741,111938654002.834,21778.6473695818
FI,Finland,1998,28.2560005187988,7.11399984359741,64.629997253418,14.5869998931885,,30.5510790649765,22.9278463557675,5.479937740303,5153498,0.438076230690458,1.4329e+11,5.42851256695509,27804.4155639529,5.14899955129033,189776780339.204,36824.847965247,1.20382e+11,23359.279464162,133936359590.565,25989.407503518,163676522988.61,31760.2768039513,121408998720.174,23558.5613344905
FI,Finland,1999,27.7299995422363,6.38100004196167,65.8899993896484,13.7670001983643,,30.4318366253555,22.8256501973638,5.94913927934625,5165474,0.384776152281684,1.49658e+11,4.44413427315236,28972.7525489432,4.20198361049191,198210715276.744,38372.2220413352,1.26923e+11,24571.4139689794,135225868314.511,26178.7917845508,170950527443.851,33094.8384299002,127941800557.842,24768.6467026728
FI,Finland,2000,27.9519996643066,6.20800018310547,65.8399963378906,13.5249996185303,,31.6297399842948,24.1822678536045,8.38493849191736,5176209,0.422365512891921,1.58091e+11,5.63484745219101,30541.8502228175,5.41577011443295,209379586716.485,40450.3733748937,1.36261e+11,26324.4780108377,125539893126.958,24253.2504245786,180583328884.027,34887.1787990067,138478455508.05,26752.8717461081
FI,Finland,2001,27.0790004730225,5.83699989318848,67.0839996337891,12.9799995422363,,30.9844430443723,23.6331410926563,9.34416702735288,5188008,0.381525002294379,1.62171e+11,2.5807920754502,31258.8184135414,2.34749429223588,214783238498.075,41399.9435810574,1.44437e+11,27840.5507470305,129250111856.823,24913.2445163584,185243809125.451,35706.1533300355,144074077399.032,27770.5966141594
FI,Finland,2002,27.1469993591309,5.52699995040894,67.3259963989258,12.8610000610352,,30.1472125376798,22.8978548644876,8.65452646907073,5200598,0.423952836726676,1.64896e+11,1.6803250889493,31707.1229116344,1.43416968665331,218392295141.416,41993.6890221885,1.48289e+11,28513.8362934416,139552983248.635,26834.0262501804,188356507325.911,36218.2401573648,148566373419.174,28567.1712020759
FI,Finland,2003,26.6979999542236,5.27699995040894,68.0260009765625,12.7559995651245,10.960000038147,29.5614538592984,21.9734906214331,4.9886688529103,5213014,0.379831959789963,1.68184e+11,1.99398408693965,32262.3342273779,1.75106179545463,222747002753.638,42729.0244671581,1.51569e+11,29075.1185398696,171071106094.808,32816.160880214,192112306108.705,36852.4439237464,151098629964.919,28984.8885817148
FI,Finland,2004,26.0699996948242,5.00899982452393,68.9209976196289,12.4630002975464,9.77999973297119,29.4231970569862,21.5810496160326,6.37418547771903,5228172,0.301414340289646,1.74787e+11,3.92605717547447,33431.7616176361,3.62474513473332,231492177438.401,44277.8427026504,1.58477e+11,30312.1243907048,196768065557.487,37636.1117341753,199654745087.655,38188.2510919027,162691022874.495,31118.1466245746
FI,Finland,2005,25.8059997558594,4.82499980926514,69.3690032958984,12.6490001678467,8.09000015258789,29.3028037496882,21.2541137681204,3.80971101270078,5246096,0.2922353425892,1.79646e+11,2.77995503098056,34243.7500190618,2.42879334541945,237927555871.426,45353.2599997077,1.64387e+11,31335.1109091408,204436015420.968,38969.171631813,205205057218.311,39115.7647931549,167840485836.573,31993.4072568579
FI,Finland,2006,25.6919994354248,4.67000007629395,69.6380004882813,12.8739995956421,7.8600001335144,30.2883891225509,21.8464319232507,3.69263907850975,5266268,0.365387958726809,1.86931e+11,4.05519744386183,35495.9147540535,3.65662269551297,247575988035.367,47011.657598012,1.72614e+11,32777.2912430587,216552502822.732,41120.6765061581,213526527453.303,40546.0807261049,180964991460.948,34363.0425684656
FI,Finland,2007,25.7180004119873,4.53700017929077,69.7460021972656,12.581000328064,7.09000015258789,30.7454015349655,22.1873258157184,3.75168581524474,5288720,0.428294365079408,1.96623e+11,5.18480080885459,37177.8048374654,4.73826381166806,260412309865.555,49239.1939572439,1.86584e+11,35279.6139708663,255384615384.615,48288.5490978186,224597452575.821,42467.2609961997,199401530372.334,37703.1739952831
FI,Finland,2008,25.1490001678467,4.52099990844727,70.3310012817383,12.8050003051758,7.94999980926514,29.6384820686487,20.8475512490256,2.0125247424081,5313399,0.588060367289983,1.9804e+11,0.720668487409924,37271.8103797588,0.252853934503065,262289019320.092,49363.6971964824,1.93711e+11,36457.0776634693,283742493042.332,53401.3148725198,226216055640.06,42574.6411365042,212373304097.574,39969.3875987055
FI,Finland,2009,23.9449996948242,4.6269998550415,71.4290008544922,13.6140003204346,9.84000015258789,25.7511227482889,16.7332305873645,1.75292846224329,5338871,0.376023534420531,1.81664e+11,-8.26903655827105,34026.6696835342,-8.70668921944001,240600244424.183,45065.7534943592,1.81029e+11,33907.730679389,251499027507.641,47107.1557090705,207510167298.505,38867.7994464569,201969613463.079,37830.0231384274
FI,Finland,2010,23.2999992370605,4.43900012969971,72.2600021362305,13.3979997634888,9.02000045776367,26.2121859967932,17.0753607696419,1.12679862125909,5363352,0.623639134099863,1.871e+11,2.99233750220186,34884.9003384451,2.52222936565005,247799815768.477,46202.4151628454,1.871e+11,34884.9003384451,247799815768.477,46202.4151628454,213719571855.46,39848.1344978775,207762384681.327,38737.4135953276
FI,Finland,2011,22.9950008392334,4.23099994659424,72.7750015258789,13.3680000305176,8.43000030517578,25.0140956676775,16.3377677541919,-1.75278505343524,5388272,0.582609376083663,1.9191e+11,2.57081774452163,35616.2420902286,2.09644214169506,254170297403.145,47171.0220648002,1.96869e+11,36536.5742486645,273674236772.815,50790.7241454802,219213912532.236,40683.5275821703,219213912532.236,40683.5275821703
FI,Finland,2012,22.7849998474121,4.15999984741211,73.0550003051758,13.5769996643066,8.5600004196167,23.3351518821981,14.5485577572788,-2.29856864427464,5413971,0.634653475690861,1.89173e+11,-1.42618935959564,34941.6352618069,-1.89409884039037,250545347666.329,46277.5562828706,1.99793e+11,36903.2268551125,256706466091.089,47415.5598711351,216087507036.948,39912.9413580065,219916455236.407,40620.176066035
FI,Finland,2013,22.8470001220703,4.13199996948242,73.0199966430664,13.4379997253418,9.30000019073486,23.2534007416223,14.5772064247706,-1.94041280675141,5438972,0.583198279072587,1.87739e+11,-0.758036294820087,34517.3683556378,-1.21421594321562,248646122996.035,45715.6468163534,2.03338e+11,37385.3735595624,269980111642.898,49638.0771298139,214449485305.036,39428.3120606313,224594276070.103,41293.5157728524
FI,Finland,2014,21.8950004577637,4.25600004196167,73.8489990234375,14.0010004043579,10.1700000762939,23.0656920096947,14.555612875595,-1.5887502911334,5461512,0.590591501152353,1.86553e+11,-0.631728090593853,34157.7570460341,-1.0418271343821,247075355590.897,45239.3688031623,2.05474e+11,37622.1822821226,272609288689.575,49914.6186421589,213094747666.23,39017.5372069548,226490007826.192,41470.2023590157
